"","x1","x2","x3","x4","x5"
"931",298,507,35,4932,30329
"932",373,498,39,5307,38245
"933",343,497,30,4405,35740
"934",481,501,38,4917,49123
"935",324,521,33,4532,33619
"936",442,492,45,4652,45171
"937",296,479,39,5450,31159
"938",355,496,42,4600,36627
"939",221,491,35,4984,23387
"940",310,508,55,4760,32152
"941",367,494,32,4548,37371
"942",452,500,42,5018,46309
"943",379,506,43,5196,38381
"944",407,500,47,5077,41377
"945",393,484,48,5033,40731
"946",310,505,44,5236,31836
"947",438,491,20,5013,44752
"948",368,501,35,4847,37835
"949",521,504,45,5055,53095
"950",387,495,40,4702,39870
"951",441,504,40,5247,45105
"952",486,503,37,4949,49620
"953",413,501,35,4648,42674
"954",428,506,41,5188,43919
"955",376,495,36,5301,38255
"956",474,488,48,5124,48096
"957",218,499,40,5028,22532
"958",442,517,37,4898,45814
"959",475,504,41,4763,48772
"960",561,502,46,4472,56870
"961",425,502,31,5247,44156
"962",404,502,32,5029,41147
"963",549,497,37,5023,55529
"964",330,489,45,5160,34495
"965",341,502,48,5255,35150
"966",419,503,31,5020,42932
"967",518,507,36,4508,52705
"968",336,508,41,4589,34442
"969",396,502,53,5165,40784
"970",394,487,50,4565,40087
"971",379,509,36,5262,38851
"972",256,498,35,4562,26593
"973",314,489,39,5115,32534
"974",422,493,40,4827,42665
"975",370,494,40,4823,38175
"976",397,505,51,5363,40698
"977",407,483,35,5316,41785
"978",443,504,38,5351,45312
"979",452,494,29,4717,46427
"980",481,493,35,4833,49395
"981",400,504,45,4980,40821
"982",425,494,38,4926,44042
"983",418,507,29,5053,43091
"984",371,509,34,4643,38142
"985",451,489,28,5322,45870
"986",331,502,52,4994,33490
"987",320,492,42,4948,32760
"988",227,508,40,5263,23737
"989",358,500,34,4972,36959
"990",315,509,43,4968,32667
"991",245,495,32,4556,25621
"992",403,511,27,5287,41924
"993",304,498,43,4765,30891
"994",400,495,45,4789,40932
"995",390,503,40,4726,40288
"996",483,505,33,4782,49075
"997",222,506,28,5028,22890
"998",374,494,35,5001,38857
"999",458,489,43,4910,46723
"1000",443,514,40,5130,45559
"1001",270,508,42,5178,27618
"1002",595,507,36,5118,60420
"1003",450,502,38,4387,46231
"1004",356,519,32,4925,36388
"1005",518,483,38,4655,52399
"1006",215,509,40,4985,22864
"1007",300,503,40,5004,31075
"1008",308,490,49,4468,31933
"1009",475,505,37,4907,48315
"1010",328,503,34,5404,33629
"1011",388,506,32,5273,39685
"1012",424,500,44,5311,43907
"1013",455,501,33,4999,47199
"1014",359,509,44,4949,36538
"1015",396,496,48,5091,40398
"1016",219,489,32,5435,22880
"1017",463,496,39,4838,47067
"1018",343,509,49,5036,35559
"1019",162,501,54,5140,17325
"1020",370,507,40,4738,37946
"1021",466,495,38,4963,47285
"1022",462,498,40,4836,47217
"1023",344,500,41,4902,34957
"1024",367,499,33,5183,37442
"1025",63,502,35,4729,7546
"1026",358,495,47,4278,36754
"1027",352,503,40,4709,36427
"1028",401,493,40,4287,40519
"1029",493,506,13,4924,50496
"1030",404,500,41,5174,41498
"1031",393,509,54,4717,40124
"1032",373,501,42,4684,38145
"1033",274,491,39,5038,28517
"1034",365,502,23,4814,37297
"1035",317,507,49,4595,32440
"1036",456,510,39,5253,46733
"1037",398,491,29,4662,41065
"1038",341,499,46,4887,35434
"1039",452,507,46,5105,46078
"1040",436,502,35,4924,44223
"1041",413,513,45,4753,42447
"1042",488,497,32,5043,49600
"1043",374,499,54,5405,38318
"1044",362,503,48,4937,37353
"1045",419,492,39,4571,43176
"1046",355,499,52,4966,36911
"1047",277,482,39,5396,28813
"1048",453,501,35,4952,46467
"1049",432,501,46,5169,44200
"1050",336,506,51,5293,34774
"1051",404,486,42,4562,41609
"1052",389,489,46,4959,40020
"1053",374,494,40,5133,38238
"1054",375,496,48,5197,38278
"1055",286,492,30,5004,29263
"1056",302,506,47,5485,31321
"1057",353,509,36,5173,36304
"1058",428,501,44,4782,43636
"1059",478,500,37,5268,48592
"1060",327,514,41,4949,33459
"1061",386,496,40,4330,39648
"1062",527,497,49,4545,53786
"1063",534,503,46,4844,54301
"1064",335,483,40,5489,33931
"1065",384,492,35,4519,39932
"1066",408,494,30,5137,41320
"1067",455,489,33,4835,46443
"1068",290,512,27,5009,30038
"1069",413,489,31,5084,42187
"1070",462,493,43,4918,46117
"1071",304,507,36,4980,31727
"1072",331,496,30,4830,34474
"1073",382,493,43,5221,39493
"1074",384,492,34,5028,39073
"1075",467,478,43,4984,47424
"1076",415,482,43,4886,42144
"1077",352,502,36,4607,36055
"1078",429,496,41,5019,44285
"1079",427,496,47,4667,43986
"1080",376,501,40,5127,38912
"1081",334,498,55,4612,34797
"1082",488,509,36,4990,50046
"1083",451,494,45,4910,46245
"1084",530,493,38,4892,54282
"1085",444,508,33,4828,45494
"1086",270,509,55,4955,28089
"1087",313,492,41,4937,32402
"1088",237,481,41,4725,24405
"1089",505,494,40,4896,51372
"1090",383,496,47,4966,39356
"1091",403,497,22,4749,41223
"1092",464,486,43,5365,47397
"1093",534,511,49,5100,54100
"1094",419,502,40,4723,42785
"1095",530,507,39,4802,53985
"1096",559,501,52,4875,57005
"1097",407,505,35,5104,41519
"1098",395,494,24,4990,40374
"1099",214,507,33,5060,22410
"1100",432,501,40,4965,43896
"1101",582,493,27,5171,59158
"1102",441,502,33,4923,45208
"1103",476,490,42,4540,48503
"1104",479,498,45,4925,48862
"1105",513,501,40,5503,52570
"1106",543,513,38,5454,55213
"1107",267,478,47,5366,27893
"1108",324,503,35,5498,33383
"1109",434,489,43,4586,44364
"1110",322,502,34,4777,32682
"1111",367,498,37,4974,37803
"1112",361,498,33,4838,37191
"1113",361,505,32,4979,36941
"1114",573,508,34,4970,57988
"1115",289,502,41,5581,30018
"1116",493,497,30,4770,50521
"1117",400,498,49,5216,40914
"1118",382,504,38,5075,38863
"1119",492,495,37,4875,50420
"1120",347,499,42,4879,35561
"1121",484,492,42,4549,49662
"1122",417,502,56,4701,43193
"1123",343,515,46,4591,35492
"1124",277,514,44,4905,28563
"1125",311,504,43,5207,32558
"1126",425,492,53,4758,43326
"1127",436,503,53,5011,44210
"1128",345,488,35,4593,35569
"1129",337,497,41,4540,34780
"1130",305,497,33,4895,31690
"1131",627,503,43,4799,63563
"1132",374,496,39,5293,38475
"1133",282,505,33,4760,28867
"1134",473,501,27,5060,48110
"1135",483,508,38,4535,48920
"1136",416,501,38,4941,42625
"1137",348,505,35,5415,35421
"1138",471,500,42,5038,48629
"1139",284,495,46,4912,29272
"1140",459,509,42,5049,46938
"1141",535,511,41,5133,54615
"1142",249,502,41,5005,25974
"1143",395,505,34,5059,40575
"1144",333,482,43,5089,34436
"1145",305,498,32,4952,31152
"1146",422,500,42,4749,42954
"1147",415,513,43,4959,42521
"1148",398,493,32,4875,40791
"1149",289,508,44,4646,30189
"1150",581,501,40,5005,59366
"1151",358,506,30,4703,36851
"1152",324,491,39,5142,33567
"1153",481,503,37,4934,49320
"1154",352,504,30,5151,36469
"1155",492,499,38,5128,50426
"1156",347,492,39,5035,36061
"1157",511,505,34,5457,52483
"1158",419,494,41,5157,43139
"1159",232,487,44,5202,24507
"1160",371,519,28,5236,38337
"1161",314,510,39,5342,32854
"1162",416,494,43,5411,42582
"1163",618,492,46,4951,62270
"1164",507,496,44,5250,51809
"1165",371,500,37,5238,38154
"1166",349,503,46,5143,35738
"1167",359,512,37,4748,37015
"1168",553,505,39,4466,57060
"1169",426,497,43,5292,43264
"1170",407,492,38,4641,42014
"1171",391,488,41,4884,40334
"1172",408,500,43,4744,41909
"1173",367,498,47,5176,38046
"1174",469,493,31,5294,47935
"1175",384,510,32,5256,39293
"1176",311,493,25,5104,31952
"1177",560,511,47,4929,57274
"1178",459,505,49,5377,46793
"1179",565,494,37,5210,57814
"1180",330,511,28,4710,33649
"1181",448,501,44,4774,45575
"1182",432,497,37,5052,43891
"1183",486,498,43,4882,49352
"1184",255,497,36,5189,26963
"1185",542,496,39,5726,55210
"1186",225,498,30,4671,23698
"1187",412,503,30,4960,42080
"1188",384,506,27,5803,39857
"1189",486,500,41,4830,49928
"1190",370,497,38,4961,37922
"1191",244,500,43,4739,25519
"1192",460,502,35,4661,46966
"1193",353,525,39,5214,36836
"1194",387,503,37,5156,39969
"1195",361,494,53,5260,36836
"1196",457,503,37,4959,46559
"1197",408,503,27,4969,42260
"1198",400,495,40,4976,41021
"1199",509,502,36,4942,51826
"1200",345,508,38,4890,35195
"1201",385,484,49,5193,39838
"1202",408,508,30,5082,41746
"1203",407,499,44,4872,42147
"1204",434,490,40,4937,44424
"1205",515,496,48,4572,52674
"1206",505,495,46,5075,51431
"1207",290,506,45,5016,29642
"1208",338,504,30,4954,35046
"1209",460,491,39,5300,46780
"1210",279,496,53,4935,28933
"1211",392,509,41,5086,39869
"1212",412,497,52,5329,42432
"1213",486,497,44,4714,49220
"1214",372,494,44,5053,38262
"1215",403,493,44,5463,41092
"1216",477,499,34,4987,48908
"1217",346,495,52,4772,35470
"1218",393,488,40,4612,40524
"1219",388,493,40,4699,39448
"1220",281,515,43,4391,28944
"1221",382,500,42,5177,38939
"1222",509,498,41,4949,52000
"1223",326,513,44,4881,33243
"1224",449,504,43,5147,46136
"1225",341,502,21,5086,35334
"1226",524,498,40,4753,53938
"1227",437,489,55,4894,44729
"1228",558,501,43,4899,56696
"1229",481,492,45,4532,48707
"1230",230,490,36,4896,23948
"1231",516,486,36,5348,52904
"1232",538,492,45,4968,55032
"1233",420,508,28,4884,42613
"1234",292,490,37,4758,29942
"1235",399,500,58,4638,40987
"1236",463,514,39,4961,46993
"1237",489,494,32,5200,49826
"1238",503,495,47,5243,51220
"1239",419,495,42,4897,42823
"1240",323,504,50,4683,33351
"1241",516,490,41,4505,53143
"1242",362,484,38,4837,37348
"1243",451,499,42,5012,46038
"1244",461,503,40,5103,47130
"1245",425,497,39,5019,43296
"1246",467,499,40,5492,47735
"1247",461,501,31,4525,47489
"1248",274,500,48,5008,28485
"1249",441,511,37,5167,44318
"1250",314,506,50,5472,32138
"1251",280,503,49,4964,28935
"1252",439,498,34,4681,44968
"1253",499,504,35,4878,51052
"1254",390,508,51,5393,39979
"1255",290,503,36,5280,29915
"1256",393,508,38,5054,40418
"1257",488,500,45,5017,49701
"1258",411,500,41,4930,42363
"1259",387,497,40,5418,39778
"1260",435,506,36,5250,44647
"1261",488,501,21,4789,49944
"1262",375,502,41,5060,38120
"1263",422,492,47,5000,43149
"1264",437,484,39,4630,45113
"1265",424,507,39,5151,43392
"1266",327,493,46,5051,33349
"1267",418,497,41,4878,42965
"1268",452,497,46,4835,46534
"1269",366,486,33,4926,37219
"1270",503,480,36,4915,51917
"1271",430,506,42,5198,43933
"1272",356,502,42,5280,36436
"1273",406,491,24,4527,41178
"1274",243,493,47,5014,25526
"1275",462,514,37,4773,47242
"1276",274,490,39,4482,27912
"1277",503,511,24,4814,51296
"1278",391,502,20,4940,39558
"1279",356,503,41,4730,36178
"1280",348,515,40,5157,35710
"1281",390,499,35,4663,39927
"1282",456,504,46,5166,46299
"1283",395,502,37,4737,40299
"1284",370,495,43,4793,38020
"1285",310,519,36,4510,32118
"1286",445,502,50,5032,45066
"1287",343,497,37,4586,35081
"1288",501,495,44,4754,51287
"1289",463,507,25,5203,46934
"1290",433,489,42,5065,43969
"1291",304,490,42,5313,31386
"1292",304,498,39,5079,31796
"1293",354,492,41,5106,36484
"1294",523,493,56,5091,53216
"1295",171,504,40,5247,18232
"1296",268,510,38,4799,27712
"1297",496,496,34,5200,51006
"1298",463,490,52,4825,47345
"1299",367,503,48,4632,37909
"1300",567,499,46,5172,57551
"1301",474,487,41,5159,48324
"1302",354,508,36,4859,36838
"1303",386,481,37,4474,39501
"1304",454,487,32,4621,46298
"1305",430,486,29,5261,43654
"1306",515,496,25,5111,52481
"1307",365,501,36,5155,37902
"1308",219,501,55,5194,23035
"1309",438,497,41,4938,45421
"1310",438,501,28,4912,44907
"1311",513,510,45,5111,52552
"1312",306,515,39,5192,31741
"1313",527,511,41,5235,54012
"1314",225,497,36,4832,23603
"1315",406,513,41,4739,41403
"1316",522,500,31,5331,53183
"1317",345,494,42,5040,35315
"1318",326,498,33,4919,33656
"1319",434,495,46,4990,44380
"1320",318,506,46,4450,32571
"1321",339,501,41,5016,34958
"1322",334,517,37,5136,34606
"1323",460,506,42,5289,46745
"1324",399,504,38,5134,40493
"1325",484,490,41,5292,49164
"1326",405,517,46,5039,41295
"1327",328,503,38,5012,33747
"1328",411,497,42,5358,42031
"1329",478,495,35,4690,48676
"1330",571,508,42,4784,57666
"1331",302,502,33,5204,31043
"1332",310,482,39,4876,31817
"1333",368,506,49,5425,38097
"1334",349,516,34,4609,35411
"1335",413,522,30,4634,42489
"1336",436,497,38,5006,44464
"1337",544,489,25,5395,55441
"1338",328,508,46,5265,33610
"1339",335,502,38,4833,34815
"1340",283,495,40,5092,29230
"1341",269,516,42,5032,27793
"1342",462,503,35,5140,47255
"1343",257,504,38,5295,27272
"1344",236,493,31,4532,24030
"1345",357,510,37,4955,36827
"1346",321,496,40,5102,33396
"1347",327,494,32,5106,33533
"1348",452,507,41,4961,46383
"1349",295,491,41,5126,30897
"1350",428,492,39,5123,43922
"1351",472,500,33,4731,48536
"1352",378,486,39,5233,38138
"1353",474,504,39,5476,48555
"1354",527,499,45,4889,53756
"1355",527,498,51,5195,53965
"1356",543,503,48,5288,55600
"1357",415,501,44,4686,42435
"1358",332,511,36,5420,34178
"1359",482,508,35,5164,49647
"1360",506,490,39,4817,51260
"1361",233,507,43,5237,24576
"1362",417,495,45,5582,42923
"1363",455,498,43,5032,46387
"1364",495,495,40,4875,50945
"1365",422,494,40,5128,43297
"1366",345,505,51,4871,35380
"1367",247,511,34,4802,25670
"1368",445,483,27,5127,45375
"1369",310,505,44,4726,32454
"1370",388,486,37,5142,39699
"1371",428,496,35,5162,43888
"1372",438,492,36,4971,44500
"1373",567,504,43,5007,57904
"1374",278,498,50,4970,28890
"1375",342,493,34,5042,35249
"1376",379,499,44,5176,39245
"1377",484,498,33,4859,49450
"1378",400,503,41,4732,41070
"1379",391,494,43,5191,40098
"1380",388,505,32,4944,39514
"1381",340,501,39,5054,35516
"1382",289,497,50,4540,29882
"1383",418,506,38,4640,42774
"1384",426,503,34,5318,43510
"1385",287,500,38,4999,29947
"1386",380,508,51,4930,38968
"1387",344,507,50,5490,34923
"1388",444,503,34,5337,45368
"1389",321,496,29,5351,32913
"1390",382,494,45,5114,39512
"1391",324,496,37,4681,33497
"1392",404,495,35,4915,41286
"1393",373,514,34,4909,38089
"1394",515,496,39,4853,52623
"1395",441,496,40,5057,44594
"1396",448,490,61,5348,45801
"1397",513,502,49,5303,52162
"1398",379,489,30,4843,39296
"1399",562,493,39,5586,56847
"1400",318,492,38,4995,33013
"1401",347,496,54,4843,35460
"1402",432,505,39,5514,44364
"1403",396,506,50,5011,40587
"1404",346,482,38,5246,35105
"1405",303,490,39,5275,31339
"1406",425,499,35,4660,43598
"1407",521,494,44,4778,53127
"1408",487,504,50,4841,50213
"1409",428,508,44,4940,44278
"1410",465,501,42,5297,47962
"1411",400,500,35,4784,40847
"1412",363,500,33,4684,36998
"1413",352,497,39,4739,36008
"1414",333,504,55,4665,34197
"1415",269,515,46,5124,27851
"1416",401,485,27,4953,41041
"1417",427,501,50,4751,44137
"1418",408,505,37,5263,42279
"1419",380,503,34,4957,39002
"1420",444,497,39,5306,45428
"1421",330,499,41,4950,33737
"1422",399,490,42,5428,40516
"1423",381,499,38,5114,39629
"1424",415,497,29,5181,42735
"1425",306,490,27,4732,31917
"1426",333,498,42,4701,33794
"1427",424,491,45,4539,43663
"1428",289,477,27,5430,30009
"1429",379,506,41,4571,39151
"1430",407,498,35,5020,42108
"1431",352,495,39,5434,36122
"1432",468,496,52,5036,47446
"1433",286,492,34,4457,30171
"1434",448,509,31,4580,46240
"1435",284,512,39,4842,29582
"1436",387,504,44,4938,39763
"1437",326,503,36,5182,33598
"1438",592,507,51,5158,60403
"1439",381,500,44,5639,38996
"1440",204,508,38,4876,21463
"1441",389,486,40,5369,39561
"1442",482,492,42,4835,49163
"1443",357,488,32,5070,37107
"1444",420,509,42,4823,43035
"1445",403,497,44,5724,41763
"1446",392,513,43,4929,40159
"1447",505,501,34,4890,51514
"1448",451,510,33,5036,45781
"1449",565,500,41,4797,57617
"1450",440,508,32,4897,45050
"1451",436,497,50,5066,44473
"1452",393,495,37,5140,40306
"1453",361,489,41,4890,36779
"1454",429,507,40,4977,43989
"1455",443,514,41,4902,45716
"1456",459,492,38,5080,47182
"1457",298,493,37,5264,30433
"1458",305,508,38,4890,31602
"1459",430,498,49,5030,44077
"1460",377,499,34,4826,38709
"1461",499,516,47,4984,51220
"1462",388,487,36,5195,39794
"1463",393,502,43,4921,40483
"1464",388,483,37,5142,39833
"1465",484,507,32,5032,49701
"1466",392,504,34,4793,40084
"1467",472,494,47,4737,48574
"1468",333,496,38,4574,34378
"1469",446,501,35,4773,45484
"1470",353,503,45,5017,36587
"1471",304,504,44,5019,31897
"1472",458,508,30,4417,46766
"1473",303,509,32,5125,31111
"1474",203,489,33,4919,21099
"1475",321,486,31,4925,33528
"1476",361,500,40,4865,36995
"1477",324,499,44,4834,33552
"1478",290,482,50,5327,30230
"1479",331,502,32,5169,33932
"1480",413,492,30,5057,42278
"1481",463,504,33,4354,46910
"1482",477,512,42,4950,48720
"1483",226,502,40,4991,23720
"1484",434,500,33,4884,44122
"1485",372,491,40,4737,38447
"1486",415,490,41,5218,42739
"1487",440,498,39,4889,45145
"1488",417,494,46,5014,43261
"1489",294,512,41,4927,30480
"1490",494,502,31,5384,50469
"1491",483,502,45,5085,49465
"1492",489,488,36,4905,50012
"1493",357,480,38,5415,36354
"1494",329,510,25,5316,33761
"1495",434,502,42,5243,44345
"1496",536,510,26,4989,54649
"1497",515,480,35,4385,52493
"1498",456,495,42,4804,46414
"1499",417,503,42,5241,42924
"1500",383,503,46,4728,39044
"1501",300,493,34,4961,31139
"1502",356,501,46,4935,36539
"1503",396,511,26,5060,40678
"1504",258,505,37,4745,26645
"1505",502,501,42,4869,51303
"1506",473,493,36,5221,47890
"1507",509,491,43,4920,52393
"1508",484,500,23,4837,49258
"1509",384,506,45,4913,38890
"1510",466,486,44,5039,47280
"1511",316,506,31,5403,32533
"1512",427,509,32,5429,43803
"1513",422,496,30,5123,43400
"1514",430,506,43,5007,44342
"1515",395,503,20,4770,40507
"1516",491,487,28,4718,50202
"1517",482,505,39,5079,49327
"1518",254,503,30,4587,26567
"1519",437,504,29,5195,44947
"1520",502,497,35,4980,50895
"1521",427,501,32,5075,43736
"1522",395,505,39,5144,40672
"1523",368,501,39,5026,37635
"1524",318,484,33,4930,32743
"1525",392,512,55,4929,40595
"1526",443,488,47,5382,45509
"1527",389,502,41,5014,39707
"1528",346,500,49,4930,35357
"1529",283,490,30,4671,28869
"1530",469,512,44,5083,47799
"1531",327,495,39,4845,33245
"1532",579,490,38,5070,59389
"1533",336,495,30,4867,34352
"1534",416,503,34,5369,42495
"1535",362,505,42,4871,37594
"1536",439,501,41,5128,44843
"1537",356,507,38,5250,36787
"1538",394,491,35,4953,40081
"1539",349,498,38,4691,35925
"1540",393,487,25,5410,40694
"1541",382,511,40,5274,38851
"1542",506,500,40,5260,51629
"1543",445,508,47,5096,45468
"1544",426,500,37,4711,43940
"1545",291,501,46,5142,30198
"1546",464,497,39,4990,47116
"1547",364,503,49,4880,37434
"1548",445,495,29,4959,45495
"1549",452,499,32,5041,45989
"1550",362,499,39,4652,37222
"1551",229,499,32,4973,24283
"1552",396,500,45,4686,40772
"1553",475,488,37,5045,48817
"1554",380,488,46,5472,38757
"1555",348,505,45,5356,35912
"1556",274,506,32,4887,27899
"1557",468,505,35,5139,47832
"1558",411,502,45,5016,41905
"1559",478,509,46,4996,48741
"1560",454,498,43,5057,46679
"1561",390,492,42,5046,39760
"1562",394,509,39,4715,40319
"1563",452,504,47,4791,46082
"1564",453,508,38,4617,46763
"1565",422,495,43,5180,43311
"1566",384,499,39,4860,39374
"1567",257,498,31,4829,26362
"1568",308,502,36,5075,31396
"1569",424,512,41,4806,43838
"1570",362,505,35,4760,37514
"1571",471,484,32,4904,48051
"1572",391,482,48,4837,39979
"1573",498,487,30,4979,50681
"1574",477,509,37,5280,48980
"1575",414,493,36,5092,42587
"1576",278,487,30,5064,28526
"1577",451,507,41,5650,46063
"1578",346,483,45,4778,35652
"1579",329,500,45,4955,33648
"1580",468,493,36,4872,47933
"1581",314,501,48,4954,32466
"1582",346,502,40,5236,35426
"1583",332,487,49,4568,34015
"1584",448,510,49,5211,45907
"1585",443,501,38,5360,45433
"1586",303,490,36,4736,31177
"1587",462,520,34,4840,47087
"1588",355,514,45,5025,36541
"1589",274,504,32,4817,27880
